,PersonID,DIV_CDE,DEGR_CDE,DEGREE_DESC,DTE_DEGR_CONFERRED,MAJOR_1,MAJOR_1_DESC
297,60493720,UG,BS   ,Bachelor of Science,4/28/22,BSBCT,BROADCASTING
298,74360300,UG,BS   ,Bachelor of Science,5/3/22,ELEMK,Elementary Education
299,74361630,UG,BS   ,Bachelor of Science,5/3/22,BSLDR,Organizational Leadership
300,72772280,UG,BS   ,Bachelor of Science,4/30/21,BSLDO,Organizational Leadership (SN)
301,74369610,UG,BS   ,Bachelor of Science,12/8/22,BSN,Nursing
302,74370940,UG,BS   ,Bachelor of Science,4/28/22,BSN,Nursing
303,74374930,UG,BME  ,Bachelor of Music Educati,4/28/22,BMED,Music Education
304,74381580,UG,BS   ,Bachelor of Science,2/15/23,BSAVM,Aviation Management: Professional Pilot
305,74385570,UG,BS   ,Bachelor of Science,5/3/22,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
306,74386900,UG,BA   ,Bachelor of Arts,5/3/22,BAGS,General Studies
307,74388230,UG,BSW  ,Bachelor of Social Work,12/10/21,BSW,Social Work
308,74389560,UG,BS   ,Bachelor of Science,12/10/21,BSCHM,CHURCH MUSIC
309,74390890,UG,BS   ,Bachelor of Science,3/8/22,BSPSY,Psychology
310,74392220,UG,BS   ,Bachelor of Science,12/10/21,BSPSO,PSYCHOLOGY (SN)
311,74393550,UG,BS   ,Bachelor of Science,5/3/22,BSPSY,Psychology
312,74397540,UG,BS   ,Bachelor of Science,5/3/22,BIOPR,BIOLOGY: PRE-MED
313,62285230,UG,BS   ,Bachelor of Science,12/10/21,BSKEX,Kinesiology: Exercise Science
314,62315820,UG,BS   ,Bachelor of Science,8/31/21,BSMNL,MINISTERIAL LEADERSHIP (SN)
315,64346730,UG,BS   ,Bachelor of Science,3/11/22,BSMPO,MINISTERIAL LDRSP: PASTORAL CARE & COUNSELING
316,64364020,UG,BS   ,Bachelor of Science,12/10/21,BSCRO,Criminal Justice (SN)
317,64368010,UG,BS   ,Bachelor of Science,12/10/20,BSMLX,MINISTERIAL LEADERSHIP (SN)
318,64382640,UG,BS   ,Bachelor of Science,12/17/20,ELEMK,Elementary Education
319,70826490,UG,BS   ,Bachelor of Science,6/30/19,BSDMD,Digital Media & Design (SN)
320,70867720,UG,BS   ,Bachelor of Science,4/26/19,BSLDO,Organizational Leadership (SN)
321,70877030,UG,BS   ,Bachelor of Science,4/30/21,BSFIN,Finance
322,136314360,UG,BS   ,Bachelor of Science,12/12/23,BSSPT,Sport Management
323,135969890,UG,BS   ,Bachelor of Science,5/2/23,BSGS,General Studies
324,74404190,UG,BA   ,Bachelor of Arts,4/29/22,BABS,BIBLICAL STUDIES
325,74405520,UG,BS   ,Bachelor of Science,4/28/22,BSKPT,Kinesiology: Pre-Physical Therapy
326,74409510,UG,BBA  ,Bachelor of Busi Admin,5/2/23,BBA,Business Administration (SN)
327,74410840,UG,BS   ,Bachelor of Science,5/3/22,SDBIO,Secondary Biology
328,74424140,UG,BS   ,Bachelor of Science,4/27/23,BSN,Nursing
329,74425470,UG,BS   ,Bachelor of Science,4/28/22,BSN,Nursing
330,74432120,UG,BSW  ,Bachelor of Social Work,4/28/22,BSW,Social Work
331,74433450,UG,BS   ,Bachelor of Science,12/10/21,BSLDR,Organizational Leadership
332,74438770,UG,BS   ,Bachelor of Science,12/15/22,BSMUB,MUSIC BUSINESS
333,74441430,UG,BS   ,Bachelor of Science,5/3/22,BSLGS,Legal Studies
334,74446750,UG,BS   ,Bachelor of Science,4/28/22,BSN,Nursing
335,74449410,UG,BS   ,Bachelor of Science,12/10/21,BSKPT,Kinesiology: Pre-Physical Therapy
336,62333110,UG,AM   ,ASSOC MIN LEADERSHIP,5/4/18,AML,Ministerial Leadership (SN)
337,62337100,UG,BS   ,Bachelor of Science,4/30/21,BSMGT,Management
338,62343750,UG,BS   ,Bachelor of Science,12/10/21,BSMGT,Management
339,64386630,UG,BS   ,Bachelor of Science,2/28/21,BSCOM,COMMUNICATION
340,64413230,UG,BS   ,Bachelor of Science,12/14/18,BSCRM,Criminal Justice
341,131977230,UG,BS   ,Bachelor of Science,5/2/23,BSTHM,Tourism & Hospitality Management
342,44952670,UG,BS   ,Bachelor of Science,5/4/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
343,1441720,UG,BS   ,Bachelor of Science,4/26/19,ESED5,Exceptional Student Education 4/1
344,70879690,UG,AML  ,Assoc Min Leadership,12/13/19,AML,Ministerial Leadership (SN)
345,74450740,UG,BS   ,Bachelor of Science,12/15/22,BSINB,International Business
346,74456060,UG,BA   ,Bachelor of Arts,12/10/21,BAEIC,ENGLISH & INTERCULTURAL STUDIES
347,74464040,UG,BS   ,Bachelor of Science,5/3/22,BSKEX,Kinesiology: Exercise Science
348,74476010,UG,BS   ,Bachelor of Science,4/29/22,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
349,74481330,UG,BS   ,Bachelor of Science,8/23/22,BSFLM,Film Production
350,74486650,UG,BS   ,Bachelor of Science,4/28/22,BSCOM,COMMUNICATION
351,73368120,UG,BS   ,Bachelor of Science,5/3/22,BSCMS,Communication & Mass Media (SN)
352,74489310,UG,BS   ,Bachelor of Science,3/1/23,BSN,Nursing
353,74490640,UG,BS   ,Bachelor of Science,4/30/21,BSN,Nursing
354,74491970,UG,BSW  ,Bachelor of Social Work,12/15/22,BSW,Social Work
355,74501280,UG,BS   ,Bachelor of Science,5/3/22,BSTHM,Tourism & Hospitality Management
356,74502610,UG,BS   ,Bachelor of Science,5/3/22,ELEMK,Elementary Education
357,74503940,UG,BS   ,Bachelor of Science,5/3/22,BSOLE,ORGANIZATIONAL LEADERSHIP: ENTREPRENEURIAL
358,64454460,UG,BS   ,Bachelor of Science,12/8/22,BSACT,Accounting
359,64455790,UG,BSW  ,Bachelor of Social Work,4/30/21,BSW,Social Work
360,64462440,UG,BS   ,Bachelor of Science,4/29/22,BSBCR,BIOCHEMISTRY: RESEARCH
361,66204740,UG,BS   ,Bachelor of Science,12/13/19,BSFIN,Finance
362,66206070,UG,BSW  ,Bachelor of Social Work,4/30/21,BSW,Social Work
363,66208730,UG,BS   ,Bachelor of Science,4/26/19,BSSMC,SPORT MANAGEMENT: COACHING
364,66212720,UG,BS   ,Bachelor of Science,12/10/21,BSMUB,MUSIC BUSINESS
365,66227350,UG,BS   ,Bachelor of Science,12/14/18,BSMKT,Marketing
366,66237990,UG,BA   ,Bachelor of Arts,12/13/19,BABS,BIBLICAL STUDIES
367,66240650,UG,BS   ,Bachelor of Science,4/24/20,BSLDO,Organizational Leadership (SN)
368,66241980,UG,BS   ,Bachelor of Science,12/10/20,BSPMN,PRACTICAL MINISTRIES
369,66243310,UG,BS   ,Bachelor of Science,12/13/19,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
370,66244640,UG,BS   ,Bachelor of Science,4/24/20,BSCOM,COMMUNICATION
371,66247300,UG,AA   ,Associate of Arts,12/17/20,AAGT,GENERAL EDUCATION
372,66249960,UG,BA   ,Bachelor of Arts,7/10/20,BAEIC,ENGLISH & INTERCULTURAL STUDIES
373,66252620,UG,BS   ,Bachelor of Science,12/13/19,BSPSY,Psychology
374,66255280,UG,BS   ,Bachelor of Science,12/10/21,BSPSY,Psychology
375,66257940,UG,BS   ,Bachelor of Science,4/30/21,BSBIM,Biology: Medical Sciences
376,106986530,UG,AML  ,Assoc Min Leadership,3/17/22,AAMLO,MINISTERIAL LEADERSHIP (SN)
377,54757430,UG,BSW  ,Bachelor of Social Work,8/31/18,BSW,Social Work
378,54758760,UG,BS   ,Bachelor of Science,6/30/18,BSSME,SPORT MANAGEMENT: PE & COACHING
379,54410300,UG,BS   ,Bachelor of Science,12/13/19,BSN,Nursing
380,54411630,UG,BS   ,Bachelor of Science,5/4/18,BSKEX,Kinesiology: Exercise Science
381,54996830,UG,BS   ,Bachelor of Science,4/26/19,BSMUB,MUSIC BUSINESS
382,54998160,UG,BS   ,Bachelor of Science,1/31/18,BSPSY,Psychology
383,6555570,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
384,74509260,UG,BS   ,Bachelor of Science,4/30/21,BSACT,Accounting
385,74511920,UG,BS   ,Bachelor of Science,1/20/23,BSN,Nursing
386,74517240,UG,BS   ,Bachelor of Science,12/10/21,BSMGT,Management
387,74518570,UG,BS   ,Bachelor of Science,4/30/21,BSKOT,Kinesiology: Pre-Occupational Therapy
388,74521230,UG,BS   ,Bachelor of Science,5/3/22,BSKEX,Kinesiology: Exercise Science
389,74527880,UG,BS   ,Bachelor of Science,12/8/22,BSN,Nursing
390,74530540,UG,BS   ,Bachelor of Science,12/10/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
391,74537190,UG,BM   ,Bachelor of Music,1/23/23,BMPP,MUSIC PERFORMANCE: PIANO
392,74547830,UG,BS   ,Bachelor of Science,4/28/22,BSN,Nursing
393,21101780,UG,BS   ,Bachelor of Science,2/12/21,BSMNL,MINISTERIAL LEADERSHIP (SN)
394,21210840,UG,BS   ,Bachelor of Science,5/4/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
395,64493030,UG,BS   ,Bachelor of Science,4/30/21,BSKEX,Kinesiology: Exercise Science
396,64501010,UG,BS   ,Bachelor of Science,4/24/20,BSPMN,PRACTICAL MINISTRIES
397,66259270,UG,BS   ,Bachelor of Science,6/20/20,BSMGT,Management
398,66261930,UG,BS   ,Bachelor of Science,4/30/21,BSDJR,DIGITAL JOURNALISM
399,66265920,UG,BS   ,Bachelor of Science,12/13/19,BSBCT,BROADCASTING
400,66287200,UG,BS   ,Bachelor of Science,12/13/19,BSN,Nursing
401,66289860,UG,BS   ,Bachelor of Science,12/10/20,BSKPT,Kinesiology: Pre-Physical Therapy
402,66303160,UG,BS   ,Bachelor of Science,5/3/22,BSPSO,PSYCHOLOGY (SN)
403,1558760,UG,BS   ,Bachelor of Science,12/14/18,BSBPL,Business & Professional Leadership (SN)
404,106741810,UG,BS   ,Bachelor of Science,12/12/23,BSPSO,PSYCHOLOGY (SN)
405,51979060,UG,BS   ,Bachelor of Science,11/30/20,BSFLM,Film Production
406,55446370,UG,BS   ,Bachelor of Science,4/30/21,BSPLS,Political Science
407,74551820,UG,BS   ,Bachelor of Science,4/28/22,BSBIM,Biology: Medical Sciences
408,74553150,UG,BS   ,Bachelor of Science,12/15/22,BSCMS,Communication & Mass Media (SN)
409,74558470,UG,BME  ,Bachelor of Music Educati,12/8/22,BMED,Music Education
410,74561130,UG,BS   ,Bachelor of Science,4/28/22,BSN,Nursing
411,74562460,UG,BS   ,Bachelor of Science,4/28/22,ELEMK,Elementary Education
412,74565120,UG,BS   ,Bachelor of Science,4/30/21,BSSMT,SPORT MANAGEMENT: PHYSICAL EDUCATION
413,74567780,UG,BS   ,Bachelor of Science,8/26/22,BSLDR,Organizational Leadership
414,71399720,UG,BS   ,Bachelor of Science,4/24/20,BSLGS,Legal Studies
415,74579750,UG,BS   ,Bachelor of Science,12/12/23,BSBPL,Business & Professional Leadership (SN)
416,74582410,UG,BSW  ,Bachelor of Social Work,4/30/21,BSW,Social Work
417,74589060,UG,BS   ,Bachelor of Science,5/3/22,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
418,74591720,UG,BS   ,Bachelor of Science,4/29/22,BSCHM,CHURCH MUSIC
419,66305820,UG,BBA  ,Bachelor of Busi Admin,4/24/20,BBA,Business Administration (SN)
420,66309810,UG,BS   ,Bachelor of Science,12/10/20,BSPMN,PRACTICAL MINISTRIES
421,66320450,UG,ACM  ,Assoc Christian Ministry,12/14/18,ACM,Christian Ministry (SN)
422,66321780,UG,BS   ,Bachelor of Science,4/24/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
423,66323110,UG,AM   ,ASSOC MIN LEADERSHIP,3/31/19,AML,Ministerial Leadership (SN)
424,66339070,UG,BSW  ,Bachelor of Social Work,12/10/20,BSW,Social Work
425,66344390,UG,BS   ,Bachelor of Science,4/26/19,BSBCT,BROADCASTING
426,110824910,UG,BS   ,Bachelor of Science,12/15/22,RNBSN,Nursing (SN)
427,55453020,UG,BS   ,Bachelor of Science,5/4/18,BSMGT,Management
428,55385190,UG,BS   ,Bachelor of Science,8/31/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
429,55326670,UG,BS   ,Bachelor of Science,12/14/18,BSCTS,MANAGEMENT INFORMATION SYSTEMS
430,55329330,UG,BBA  ,Bachelor of Busi Admin,4/26/19,BBA,Business Administration (SN)
431,55773550,UG,BS   ,Bachelor of Science,5/4/18,BSMED,MUSIC EDUCATION (K-12)
432,55781530,UG,BS   ,Bachelor of Science,4/30/18,ELEMK,Elementary Education
433,74607680,UG,BSW  ,Bachelor of Social Work,4/28/22,BSW,Social Work
434,74611670,UG,BS   ,Bachelor of Science,12/10/20,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
435,72778930,UG,BS   ,Bachelor of Science,8/23/22,BSMBO,MINISTERIAL LEADERSHIP: BIBLICAL STUDIES (SN)
436,74614330,UG,BS   ,Bachelor of Science,4/28/22,BSN,Nursing
437,74615660,UG,BS   ,Bachelor of Science,12/20/22,BSBIM,Biology: Medical Sciences
438,74616990,UG,BSW  ,Bachelor of Social Work,4/28/22,BSW,Social Work
439,74622310,UG,BS   ,Bachelor of Science,12/15/22,BSCRO,Criminal Justice (SN)
440,74623640,UG,BS   ,Bachelor of Science,12/10/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
441,74624970,UG,BS   ,Bachelor of Science,4/29/22,BSMGT,Management
442,74628960,UG,BS   ,Bachelor of Science,4/30/21,SDENG,Secondary English
443,74638270,UG,BS   ,Bachelor of Science,12/15/22,BSLLO,Ministerial Leadership: Missional Leadership
444,74640930,UG,BS   ,Bachelor of Science,4/24/20,BSCRM,Criminal Justice
445,64554210,UG,BS   ,Bachelor of Science,4/28/22,ELEMK,Elementary Education
446,66351040,UG,BS   ,Bachelor of Science,12/12/23,ELEMK,Elementary Education
447,66355030,UG,BA   ,Bachelor of Arts,8/20/20,BAICS,INTERCULTURAL STUDIES
448,66372320,UG,BS   ,Bachelor of Science,12/10/21,BSN,Nursing
449,66401580,UG,BS   ,Bachelor of Science,12/10/21,BSCMS,Communication & Mass Media (SN)
450,52964590,UG,BS   ,Bachelor of Science,8/31/18,BSPMN,PRACTICAL MINISTRIES
451,111633550,UG,BS   ,Bachelor of Science,4/29/22,BSBIM,Biology: Medical Sciences
452,112052500,UG,BS   ,Bachelor of Science,12/8/22,BSN,Nursing
453,111408780,UG,BA   ,Bachelor of Arts,12/8/22,BAHIS,HISTORY
454,110645360,UG,BBA  ,Bachelor of Busi Admin,5/3/22,BBA,Business Administration (SN)
455,55184360,UG,BS   ,Bachelor of Science,4/26/19,BSLDO,Organizational Leadership (SN)
456,55736310,UG,BS   ,Bachelor of Science,5/4/18,BSPSY,Psychology
457,57349600,UG,BS   ,Bachelor of Science,4/26/19,BIOPR,BIOLOGY: PRE-MED
458,57352260,UG,BME  ,Bachelor of Music Educati,12/13/19,BMED,Music Education
459,57353590,UG,BS   ,Bachelor of Science,4/30/21,BSGSU,GENERAL STUDIES (SN)
460,57354920,UG,BS   ,Bachelor of Science,8/31/18,BSSMB,SPORT MANAGEMENT: BUSINESS
461,74644920,UG,BA   ,Bachelor of Arts,4/29/22,BAVAR,Visual Arts
462,74646250,UG,BS   ,Bachelor of Science,12/10/21,BSPMN,PRACTICAL MINISTRIES
463,74648910,UG,BS   ,Bachelor of Science,4/30/21,BSCRM,Criminal Justice
464,74651570,UG,BSW  ,Bachelor of Social Work,12/10/21,BSW,Social Work
465,74652900,UG,BS   ,Bachelor of Science,4/29/22,BIOPR,BIOLOGY: PRE-MED
466,74655560,UG,BS   ,Bachelor of Science,4/30/21,BSPLS,Political Science
467,74656890,UG,BS   ,Bachelor of Science,12/10/21,BSLDR,Organizational Leadership
468,74662210,UG,BS   ,Bachelor of Science,4/28/22,BSKEX,Kinesiology: Exercise Science
469,74667530,UG,BA   ,Bachelor of Arts,4/24/20,BAICS,INTERCULTURAL STUDIES
470,74675510,UG,AA   ,Associate of Arts,12/17/20,AAGN,General Education
471,74680830,UG,BS   ,Bachelor of Science,12/10/21,BSKEX,Kinesiology: Exercise Science
472,64590120,UG,BS   ,Bachelor of Science,5/4/18,BSPSO,PSYCHOLOGY (SN)
473,3209290,UG,BS   ,Bachelor of Science,6/30/21,BSBIO,General Biology
474,66288530,UG,BS   ,Bachelor of Science,4/26/19,BSLDO,Organizational Leadership (SN)
475,66409560,UG,BS   ,Bachelor of Science,12/13/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
476,66416210,UG,BS   ,Bachelor of Science,6/30/21,BSMNL,MINISTERIAL LEADERSHIP (SN)
477,66433500,UG,BS   ,Bachelor of Science,12/13/19,BSHUS,Human Services (SN)
478,65985290,UG,BS   ,Bachelor of Science,12/14/18,BSMGT,Management
479,66449460,UG,BS   ,Bachelor of Science,4/30/21,BSLGS,Legal Studies
480,66452120,UG,BS   ,Bachelor of Science,12/10/20,BSPLS,Political Science
481,55430410,UG,BS   ,Bachelor of Science,12/13/19,BSSMK,SPORT MANAGEMENT: KINESIOLOGY
482,74687480,UG,BSW  ,Bachelor of Social Work,4/30/21,BSW,Social Work
483,74699450,UG,BS   ,Bachelor of Science,12/10/21,BSMGT,Management
484,74700780,UG,BS   ,Bachelor of Science,5/3/22,BSPSY,Psychology
485,74704770,UG,AA   ,Associate of Arts,8/10/21,AAGN,General Education
486,74707430,UG,BS   ,Bachelor of Science,5/3/22,BSSMT,SPORT MANAGEMENT: PHYSICAL EDUCATION
487,44830310,UG,BM   ,Bachelor of Music,5/4/18,BMPV,MUSIC PERFORMANCE: VOCAL
488,66457440,UG,BS   ,Bachelor of Science,4/26/19,BSHUS,Human Services (SN)
489,66470740,UG,BS   ,Bachelor of Science,10/22/21,BSLDO,Organizational Leadership (SN)
490,66473400,UG,BS   ,Bachelor of Science,12/17/20,BSKOT,Kinesiology: Pre-Occupational Therapy
491,66474730,UG,BA   ,Bachelor of Arts,4/30/21,BAENG,ENGLISH
492,66476060,UG,BA   ,Bachelor of Arts,4/30/21,BAVAR,Visual Arts
493,46596550,UG,BBA  ,Bachelor of Busi Admin,9/30/18,BBA,Business Administration (SN)
494,46599210,UG,BS   ,Bachelor of Science,8/22/23,BSLDO,Organizational Leadership (SN)
495,46601870,UG,BS   ,Bachelor of Science,5/4/18,BSPMN,PRACTICAL MINISTRIES
496,50953630,UG,BA   ,Bachelor of Arts,12/14/18,BAWM,WORSHIP MINISTRIES
497,50957620,UG,BA   ,Bachelor of Arts,4/26/19,BAICS,INTERCULTURAL STUDIES
498,50960280,UG,BS   ,Bachelor of Science,5/4/18,BSMGT,Management
499,74728710,UG,BS   ,Bachelor of Science,5/4/22,BSBCT,BROADCASTING
500,74731370,UG,BS   ,Bachelor of Science,4/28/22,BSECE,Early Childhood Education
501,121350530,UG,BS   ,Bachelor of Science,8/22/23,BSGS,General Studies
502,119709310,UG,BS   ,Bachelor of Science,8/25/23,BSCRM,Criminal Justice
503,66505320,UG,BA   ,Bachelor of Arts,8/31/19,BAMUS,Music
504,66507980,UG,BA   ,Bachelor of Arts,4/30/21,BAGRD,Graphic Design
505,66514630,UG,BS   ,Bachelor of Science,5/3/22,ESED5,Exceptional Student Education 4/1
506,56141960,UG,BS   ,Bachelor of Science,8/31/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
507,55643210,UG,BS   ,Bachelor of Science,4/26/19,BSMGT,Management
508,51764930,UG,BS   ,Bachelor of Science,12/14/18,BSMKT,Marketing
509,66546550,UG,BS   ,Bachelor of Science,12/10/21,BSMLM,Ministerial Leadership: Christian Ministry (SN)
510,66554530,UG,BS   ,Bachelor of Science,12/10/21,BSCOM,COMMUNICATION
511,65731260,UG,AA   ,Associate of Arts,7/11/22,AAGN,General Education
512,40953360,UG,BS   ,Bachelor of Science,3/10/20,BSDMD,Digital Media & Design (SN)
513,66569160,UG,BS   ,Bachelor of Science,12/10/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
514,66573150,UG,BS   ,Bachelor of Science,12/13/19,BSPSO,PSYCHOLOGY (SN)
515,51771580,UG,BA   ,Bachelor of Arts,4/26/19,BAHIS,HISTORY
516,51238250,UG,BSW  ,Bachelor of Social Work,12/14/18,BSW,Social Work
517,51248890,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
518,38343900,UG,AA   ,Associate of Arts,4/26/19,AAGN,General Education
519,93162510,UG,ACM  ,Assoc Christian Ministry,5/13/22,ACM,Christian Ministry (SN)
520,3251850,UG,BS   ,Bachelor of Science,8/31/19,BSACT,Accounting
521,47886650,UG,BS   ,Bachelor of Science,5/4/18,BSPSY,Psychology
522,51685130,UG,BS   ,Bachelor of Science,4/24/20,BSLDR,Organizational Leadership
523,93175810,UG,BS   ,Bachelor of Science,10/20/21,RNBSN,Nursing (SN)
524,93178470,UG,BS   ,Bachelor of Science,5/2/23,BSBIM,Biology: Medical Sciences
525,93183790,UG,BS   ,Bachelor of Science,4/27/23,BSCSD,Communication Sciences & Disorders
526,93187780,UG,BS   ,Bachelor of Science,12/7/23,BSPSY,Psychology
527,93206400,UG,BS   ,Bachelor of Science,12/12/23,BSKEX,Kinesiology: Exercise Science
528,93213050,UG,BS   ,Bachelor of Science,5/3/22,BSLDR,Organizational Leadership
529,66622360,UG,BS   ,Bachelor of Science,3/28/22,BSCRM,Criminal Justice
530,66625020,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
531,66627680,UG,BS   ,Bachelor of Science,4/24/20,BSPMN,PRACTICAL MINISTRIES
532,66630340,UG,BSW  ,Bachelor of Social Work,4/30/21,BSW,Social Work
533,61061630,UG,BM   ,Bachelor of Music,4/30/21,BMPV,MUSIC PERFORMANCE: VOCAL
534,51693110,UG,BS   ,Bachelor of Science,4/26/19,BSMKT,Marketing
535,90632850,UG,BS   ,Bachelor of Science,12/8/22,BSPSY,Psychology
536,93221030,UG,BSW  ,Bachelor of Social Work,12/7/23,BSW,Social Work
537,93229010,UG,BBA  ,Bachelor of Busi Admin,12/12/23,BBA,Business Administration (SN)
538,93230340,UG,BS   ,Bachelor of Science,5/2/23,BSPSO,PSYCHOLOGY (SN)
539,93236990,UG,BS   ,Bachelor of Science,12/8/22,BSPLS,Political Science
540,93239650,UG,BS   ,Bachelor of Science,12/7/23,BSMKT,Marketing
541,93247630,UG,BSW  ,Bachelor of Social Work,4/28/22,BSW,Social Work
542,93254280,UG,ACM  ,Assoc Christian Ministry,5/13/22,ACM,Christian Ministry (SN)
543,66684870,UG,BS   ,Bachelor of Science,4/30/21,BSPSY,Psychology
544,66686200,UG,BS   ,Bachelor of Science,12/10/21,BSMUB,MUSIC BUSINESS
545,66690190,UG,BS   ,Bachelor of Science,5/3/22,BSN,Nursing
546,67955020,UG,AML  ,Assoc Min Leadership,12/13/19,AML,Ministerial Leadership (SN)
547,67968320,UG,AML  ,Assoc Min Leadership,12/14/18,AML,Ministerial Leadership (SN)
548,67982950,UG,BFA  ,Bachelor of Fine Arts,12/10/21,BFACW,Creative Writing
549,67986940,UG,BS   ,Bachelor of Science,4/24/20,BSCOM,COMMUNICATION
550,67908470,UG,BS   ,Bachelor of Science,12/17/20,BSBCT,BROADCASTING
551,56717850,UG,BS   ,Bachelor of Science,4/26/19,SDSSC,Secondary Social Sciences
552,57038380,UG,BS   ,Bachelor of Science,12/14/18,BSGRD,Graphic Design
553,57039710,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
554,57042370,UG,BS   ,Bachelor of Science,5/4/18,BSLGS,Legal Studies
555,57043700,UG,BA   ,Bachelor of Arts,5/4/18,BAMAT,MATHEMATICS
556,57045030,UG,BS   ,Bachelor of Science,4/26/19,SDSSC,Secondary Social Sciences
557,57049020,UG,BA   ,Bachelor of Arts,4/26/19,BABS,BIBLICAL STUDIES
558,113370530,UG,BS   ,Bachelor of Science,5/2/23,BSMKT,Marketing
559,85783670,UG,BS   ,Bachelor of Science,1/24/24,BSMBO,MINISTERIAL LEADERSHIP: BIBLICAL STUDIES (SN)
560,119372820,UG,BS   ,Bachelor of Science,10/17/23,BSPSO,PSYCHOLOGY (SN)
561,93258270,UG,BS   ,Bachelor of Science,8/15/23,BSSMB,SPORT MANAGEMENT: BUSINESS
562,93272900,UG,BS   ,Bachelor of Science,12/15/22,BSPR,PUBLIC RELATIONS
563,93282210,UG,BS   ,Bachelor of Science,6/29/23,RNBSN,Nursing (SN)
564,66696840,UG,BS   ,Bachelor of Science,12/10/20,BSPSY,Psychology
565,66698170,UG,BS   ,Bachelor of Science,4/30/21,BSPSY,Psychology
566,66707480,UG,BS   ,Bachelor of Science,4/30/21,BSLDO,Organizational Leadership (SN)
567,66708810,UG,BS   ,Bachelor of Science,12/10/21,BSHUS,Human Services (SN)
568,64947890,UG,BS   ,Bachelor of Science,12/10/20,BSLDO,Organizational Leadership (SN)
569,68017530,UG,BS   ,Bachelor of Science,12/17/20,BSCRO,Criminal Justice (SN)
570,2601480,UG,BS   ,Bachelor of Science,8/20/20,BSMLM,Ministerial Leadership: Christian Ministry (SN)
571,112532630,UG,BS   ,Bachelor of Science,12/12/23,BPMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (PA-O)
572,79748130,UG,BS   ,Bachelor of Science,6/27/23,BPMP,MINISTRY: PASTORAL MINISTRY (PA-M)
573,93295510,UG,BS   ,Bachelor of Science,4/28/22,BSCOM,COMMUNICATION
574,93311470,UG,BS   ,Bachelor of Science,4/29/22,BSCOM,COMMUNICATION
575,93312800,UG,BFA  ,Bachelor of Fine Arts,4/29/22,BFACW,Creative Writing
576,93319450,UG,BS   ,Bachelor of Science,10/26/21,RNBSN,Nursing (SN)
577,93324770,UG,BS   ,Bachelor of Science,12/7/23,BSCOM,COMMUNICATION
578,66228680,UG,BS   ,Bachelor of Science,12/13/19,BSMGT,Management
579,68030830,UG,BS   ,Bachelor of Science,5/3/22,BSCRM,Criminal Justice
580,68032160,UG,BS   ,Bachelor of Science,12/10/21,BSMGT,Management
581,68033490,UG,BS   ,Bachelor of Science,4/24/20,BSLDO,Organizational Leadership (SN)
